,name,label,text
1959,Ses02M_script01_2_M015,xxx,"Wait, why my above all?"
1960,Ses02M_script01_2_F016,fru,Don't stop believing.
1961,Ses02M_script01_2_M016,ang,"What does that mean, me above all?"
1962,Ses02M_script01_2_M017,ang,Look at you -- look at you shaking.
1963,Ses02M_script01_2_F017,fru,I can't help it.
1964,Ses02M_script01_2_M018,fru,"What have I got to hide? What the hell is the matter with you, Kate?"
1965,Ses02M_impro04_M000,fru,"Uhm, I don't know"
1966,Ses02M_impro04_F000,neu,So how you feeling?
1967,Ses02M_impro04_M001,fru,I don't know what I'm going to do about this; I mean
1968,Ses02M_impro04_M002,fru,"I have got to get a job, you know? Like-"
1969,Ses02M_impro04_F001,neu,"You've been doing a lot of work for it, right?"
1970,Ses02M_impro04_M003,fru,"Well, yea you know, I get my resumes and I mean I-"
1971,Ses02M_impro04_F002,neu,"Right, so the fact you doing the best that you can is -"
1972,Ses02M_impro04_M004,fru,"I go out all the places I can, every place that'll give an interview you know."
1973,Ses02M_impro04_F003,neu,"you know you shouldn't give yourself a hard time for that, it's the best you can."
1974,Ses02M_impro04_M005,fru,"But it's been so long, like what - what am I - what am I waiting -- I should probably just do something else, or"
1975,Ses02M_impro04_F004,neu,"Well, but you care about what you do, right?"
1976,Ses02M_impro04_M006,fru,"I don't know, I mean why - why"
1977,Ses02M_impro04_M007,fru,"Yea, but it's - it's almost like it's not worth it you know, if I'm going to waste to have my life like trying to get a job, I mean once I actually do get the job it's like oh, retirement or something. I don't know, you know."
1978,Ses02M_impro04_F005,neu,"I understand that it's so frustrating but I know that you're here because you really want it you know and, and uh"
1979,Ses02M_impro04_M008,xxx,"Well, and that's what I begin to question after a while is maybe I just don't want it, maybe it's not even worth it, you know, like"
1980,Ses02M_impro04_M009,fru,"I don't even know if it's going to be worth it because I can't break myself in, you know like I can't - can't even get a foot in the door you know."
1981,Ses02M_impro04_F006,neu,"Well, I mean you're still here you've tried for this long so I think that says something all in itself."
1982,Ses02M_impro04_M010,fru,"Yea, it says I'm stupid enough to be trying this long and not move on somewhere else."
1983,Ses02M_impro04_F007,neu,You are persistence. I mean that's important. that's
1984,Ses02M_impro04_M011,fru,"I mean, I can't- I can't be persistent forever, you know, you can't not have a job forever, you know, I've got- I've got to do something, I've got to make money and get food on the table."
1985,Ses02M_impro04_F008,neu,"Well, you're talented so keep that in mind, you know, you shouldn't give yourself too hard of a time."
1986,Ses02M_impro04_M012,fru,"I mean, maybe I'm not, you know. I don't have a job. Maybe - maybe I'm not as good as-as I thought I was and"
1987,Ses02M_impro04_M013,fru,I just got a whole skewed opinion on just how this is supposed to work out and
1988,Ses02M_impro04_F009,sad,I'm sorry.
1989,Ses02M_impro04_M014,sad,"I don't know, it's just not, I don't know - I don't know what to do really, you know, I'm just thinking"
1990,Ses02M_impro04_M015,fru,"maybe - maybe take up painting, I don't know, you know."
1991,Ses02M_impro04_M016,fru,"Do something that I don't have to go out and do something, stay at home, I don't know."
1992,Ses02M_impro04_M017,fru,Seems like the only option at this point because obviously the outer world has just rejected me of all possible employment.
1993,Ses02M_impro04_F010,neu,"That's- I mean. There are more factors then just whether you're good or not, you know what I mean like"
1994,Ses02M_impro04_F011,neu,"and the fact that you know there is always different types of things and what kind of people they want in the office and whether it's male or female or you know what I mean, like things are out of your control."
1995,Ses02M_impro04_F012,neu,So you should take that in consideration rather than giving yourself such a hard time.
1996,Ses02M_impro04_M018,fru,"I know, but I mean- if that's the - you know, I'm either like the worst at this or just the most unlucky person on the planet I mean this doesn't"
1997,Ses02M_impro04_F013,xxx,"It might be the latter I don't know because you're not the worst, I mean you're great, you very talented at what you do."
1998,Ses02M_impro04_M019,ang,this doesn't happen to a normal person.
1999,Ses02M_impro04_F014,neu,"You know and the fact you still here and still cooking, like it's good that you're thinking about it, that you're reconsidering."
2000,Ses02M_impro04_F015,neu,"But like, just because you're considering why it's been so difficult doesn't mean you should just stop."
2001,Ses02M_impro04_M020,fru,"I mean, I don't know, I don't see - I don't see any other way - any other way around it right now."
2002,Ses02M_impro04_F016,neu,"Maybe you should take a little break from it, but I don't think you should stop."
2003,Ses02M_impro04_M021,xxx,What am I going to do on a break?
2004,Ses02M_impro04_F017,xxx,"Get out of town or something, I mean you need - you need to clear your head 'cause you seem like you're really frustrated about it. I mean you need to like, be excited about you're doing, rather than, you know upset."
2005,Ses02M_impro04_M022,sad,Right. Thanks for talking to me.
2006,Ses02F_script01_1_F000,xxx,What's he gonna say?  Maybe we ought to tell him before he sees it.
2007,Ses02F_script01_1_M000,xxx,He saw it.
2008,Ses02F_script01_1_F001,xxx,"How could he see it?  I was the first one up, he was still in bed."
2009,Ses02F_script01_1_M001,xxx,He was out here when it broke.
2010,Ses02F_script01_1_F002,xxx,When?
2011,Ses02F_script01_1_M002,xxx,About four this morning.  I heard it cracking and I woke up and looked out. He was standing right here when it cracked.
2012,Ses02F_script01_1_F003,xxx,What was he doing out here at four in the morning?
2013,Ses02F_script01_1_M003,xxx,"I don't know.  When it cracked, he ran back in the house and cried in the kitchen."
2014,Ses02F_script01_1_F004,sad,Did you talk to him?
2015,Ses02F_script01_1_M004,xxx,No.  I thought it was best to leave him alone.
2016,Ses02F_script01_1_F005,sad,He cried hard?
2017,Ses02F_script01_1_M005,xxx,I could hear him right through the floor of my room.
2018,Ses02F_script01_1_F006,sad,What was he doing out here at that hour?
2019,Ses02F_script01_1_F007,xxx,He's dreaming about him again.  He's walking around at night.
2020,Ses02F_script01_1_M006,xxx,I guess he is.
2021,Ses02F_script01_1_F008,xxx,He's getting just like after he died.  What is the meaning of that?
2022,Ses02F_script01_1_M007,xxx,"I don't know the meaning of it.  But, I know one thing Mom, we made a terrible mistake with Dad."
2023,Ses02F_script01_1_F009,xxx,What?
2024,Ses02F_script01_1_M008,xxx,"Being dishonest with him.  I mean, that sort of thing always pays off and now it's paying off."
2025,Ses02F_script01_1_F010,xxx,What you mean dishonest?
2026,Ses02F_script01_1_M009,xxx,You know that Larry's not coming back and I know it.  Why do we allow him to go on thinking that we believe with him?
2027,Ses02F_script01_1_F011,fru,What do you want to do argue with him?
2028,Ses02F_script01_1_M010,xxx,"No, I don't want to argue with him, but it's about time he realized that nobody believes Larry's alive anymore?"
2029,Ses02F_script01_1_M011,ang,Why shouldn't he dream of him and walk the nights waiting for him?  Do we contradict him?  Do we say straight out that we don't have any hope anymore?  That we haven't had hope for years now?
2030,Ses02F_script01_1_F012,fru,You can't say that to him.
2031,Ses02F_script01_1_M012,fru,We've got to say it to him.
2032,Ses02F_script01_1_F013,fru,Can you prove it?  How can you prove it?
2033,Ses02F_script01_1_M013,ang,"For God sakes, it's been three years.  Nobody comes back after three years.  It's insane."
2034,Ses02F_script01_1_F014,fru,"To you it is and to me, but not to him.  I mean, you can talk yourself blue in the face, but he--there's no body and no grave so where are you?"
2035,Ses02F_script01_1_M014,xxx,"Sit down, Mom.  I want to talk to you."
2036,Ses02F_script01_1_F015,xxx,"Trouble is the God damn newspapers.  Every month or so a boy turns up out of nowhere so, you know, the next one is gonna be Larry."
2037,Ses02F_script01_1_M015,fru,All right.  All right.  Listen to me.  You know why I brought Annie here don't you?
2038,Ses02F_script01_1_F016,xxx,Why?
2039,Ses02F_script01_1_M016,xxx,You know.
2040,Ses02F_script01_1_F017,sad,"I've got an idea, but what's the story?"
2041,Ses02F_script01_1_M017,neu,I'm gonna ask her to marry me.
2042,Ses02F_script01_1_F018,neu,"Well, that's only your business, Chris."
2043,Ses02F_script01_1_M018,fru,You know it's not only my business.
2044,Ses02F_script01_1_F019,ang,What do you want me to do?  You're old enough to know your own mind.
2045,Ses02F_script01_1_M019,fru,So it's all right then?
2046,Ses02F_script01_1_M020,fru,I'll go ahead with it?
2047,Ses02F_script01_1_F020,xxx,"Well, you want to make sure that your father isn't going to--"
2048,Ses02F_script01_1_M021,ang,"Well, then it isn't just my business--"
2049,Ses02F_script01_1_F021,neu,I'm just saying that--
2050,Ses02F_script01_1_M022,xxx,"Ah, sometimes you infuriate me.  You know that?  I mean, isn't it your business too if I tell Dad and flips--freaks out about it?  I mean, you have such a talent for ignoring things."
2051,Ses02F_script01_1_F022,xxx,I ignore what I gotta ignore.  The girl is Larry's girl.
2052,Ses02F_script01_1_M023,ang,She's not Larry's girl.
2053,Ses02F_script01_1_F023,fru,"From your father's point of view, he isn't dead.  And you've no right to take his girl."
2054,Ses02F_script01_1_F024,fru,"And you can go on from there if you know where to go, but I don't know where to go.  See, I don't know.  Now what can I do for you?"
2055,Ses02F_script01_1_M024,fru,"I don't know why, but, every time I reach out for something that I want, I have to pull back 'cause someone else will suffer.  My whole bloody life.  Time after time after time."
2056,Ses02F_script01_1_F025,neu,You're a considerate fellow.  There's nothing wrong with that.
2057,Ses02F_script01_1_M025,ang,To hell with that.
2058,Ses02F_script01_1_F026,neu,[BREATHING] Have you asked Annie yet?
2059,Ses02F_script01_1_M026,xxx,I wanted to get this settled first.
2060,Ses02F_script01_1_F027,neu,"Well, how do you know she'll marry you?  Maybe she feels the same way your father does."
2061,Ses02F_script01_1_M027,sad,"Well, if she does, then that's the end of it.  But from her letters, I think she's forgotten him.  I'll find out.  And then we'll thrash it out with Dad, right?  Mom, don't avoid me."
2062,Ses02F_script01_1_F028,sad,"Trouble is, you don't see enough women."
2063,Ses02F_script01_1_F029,fru,You never did.
2064,Ses02F_script01_1_M028,xxx,"So what, I'm not fast with women."
2065,Ses02F_script01_1_F030,fru,I just don't see why it has to be Annie.
2066,Ses02F_script01_1_M029,neu,Because it is.
2067,Ses02F_script01_1_F031,fru,"Well, that's a good answer, but it doesn't answer anything.  I mean, you've been away for--at war.  It's been five years."
2068,Ses02F_script01_1_M030,xxx,"I can't help it.  I know her best.  I mean, I grew up next door to her."
2069,Ses02F_script01_1_M031,fru,"These years when I think of a wife, I think of Annie.  What do you want, a diagram?"
2070,Ses02F_script01_1_F032,fru,"I don't want a diagram.  Umm-- He thinks he's coming back, Chris.  You marry that girl and you're pronouncing him dead."
2071,Ses02F_script01_1_F033,fru,"I mean, what's gonna happen to your father?  Do you know?  I don't."
2072,Ses02F_script01_1_M032,fru,"All right.  All right, then, Mom."
2073,Ses02F_script01_1_F034,fru,I just--give it some more thought.
2074,Ses02F_script01_1_M033,fru,I've given it three years of thought.  I thought that if I waited Dad would forget about Larry and we could have a regular wedding and everything happy.
2075,Ses02F_script01_1_M034,xxx,"But if I can't--if that can't happen here, then I'll have to get out."
2076,Ses02F_script01_1_F035,sur,What the hell is this?
2077,Ses02F_script01_1_M035,xxx,I'll get out.  I'll get married and go live some place else.  Maybe New York.
2078,Ses02F_script01_1_F036,ang,Are you crazy?
2079,Ses02F_script01_1_M036,ang,I've been a good son too long.  A good sucker.  I'm through with it.
2080,Ses02F_script01_1_F037,ang,What about the business?  What the hell is this?
2081,Ses02F_script01_1_M037,ang,The business?  The business doesn't inspire me.
2082,Ses02F_script01_1_F038,ang,Must you be inspired?
2083,Ses02F_script01_1_M038,ang,"Yes.  I like it an hour a day.  If I'm gonna grub for my money all day long, at least in the evening I want it beautiful."
2084,Ses02F_script01_1_M039,xxx,"I want a family.  I want kids.  I want something that I can give myself to.  Annie's in the middle of that.  Now, where do I find it?"
2085,Ses02F_script01_1_F039,xxx,"Tell me, you'd leave the business?"
2086,Ses02F_script01_1_M040,neu,"Yes, on this I would."
2087,Ses02F_script01_1_F040,ang,"Well, you don't want to think like that."
2088,Ses02F_script01_1_M041,xxx,Then help me stay here.
2089,Ses02F_script01_1_F041,xxx,"All right, but just don't go thinkin' like that 'cause otherwise what did we work for?  I mean, the whole thing is for you, Chris.  The whole shootin' match is for you."
2090,Ses02F_script01_1_M042,fru,"I know.  I know, Mom.  Just help me stay here."
2091,Ses02F_script01_1_F042,fru,"All right.  Just-- just don't go thinkin' that way, you hear me?"
2092,Ses02F_script01_1_M043,neu,I am thinkin' that way.
2093,Ses02F_script01_1_F043,fru,"I don't understand you, do I?"
2094,Ses02F_script01_1_M044,neu,"No, you don't.  I'm a pretty tough guy."
2095,Ses02F_script01_1_F044,sad,I can see that.
2096,Ses02M_impro02_F000,sad,I don't want you to go.
2097,Ses02M_impro02_M000,sad,"I know, I know. I don't want to go either baby. I love you know. And I'm going to miss you a lot."
2098,Ses02M_impro02_F001,sad,"I'm going to miss you too; I don't know what I'm going to do here without you. It's going to be so lonely, and so hard."
2099,Ses02M_impro02_F002,sad,I don't want to be a single mom.
2100,Ses02M_impro02_M001,sad,"You won't be. I'll be back; I'll be back before you know it. All right, and"
2101,Ses02M_impro02_F003,sad,but
2102,Ses02M_impro02_M002,sad,and
2103,Ses02M_impro02_F004,sad,It's dangerous; I mean how can you make sure that you'll
2104,Ses02M_impro02_M003,fru,"It's- It's dangerous anywhere, honey. I mean this is -this- I'm just going to go and we'll get it over with,"
2105,Ses02M_impro02_M004,xxx,"I'll come back we'll have, you know, some good benefits from being in the service and then we'll live - we'll live a happy life, then the rest of us, like the three of us."
2106,Ses02M_impro02_F005,sad,I hope so.
2107,Ses02M_impro02_M005,xxx,A little family.
2108,Ses02M_impro02_F006,sad,I hope so.
2109,Ses02M_impro02_M006,xxx,You gotta
2110,Ses02M_impro02_F007,sad,It's going to be really rough.
2111,Ses02M_impro02_M007,sad,"You gotta take care of our baby for me, alright?"
2112,Ses02M_impro02_F008,sad,I'll send you lots of pictures.
2113,Ses02M_impro02_M008,sad,"I hope so, because I'm not going to be able to survive without all that. I don't know what I'm going to do."
